"cowcode","year","country","region","gwno","gwf_leadermil","Burin_counterbalancing","imf","riots365","p_riots365","np_riots365","anycoupatt_fin","reshuffleatt_fin","rechangeatt_fin","anycoupsucc_fin","reshufflesucc_fin","rechangesucc_fin","lag_rgdpe_PW","lag_rgdpo_PW","lag_pop_PW","ll_rgdpe_PW","ll_rgdpo_PW","lag_growth_rgdpe_PW","ll_pop_PW","gwf_legislature","gwf_elected_legis","gwf_nonelected_legis","postcold","lnmilex_MC","lnmilper_MC","solpay","lag1_lnmilex_MC","lag1_lnmilper_MC","lag1_solpay","war_PO","civilwar_PO","personalism","leader_duration","leaderfirstyear","leadername","anyattyrs","anyattyrs2","anyattyrs3","shuffattyrs","shuffattyrs2","shuffattyrs3","rechattyrs","rechattyrs2","rechattyrs3","ln_banks_protest_t1","multiattdv_fin","multisuccessdv_fin","e_regionpol","decade1","decade2","decade3","decade4","decade5","decade6","decade7"
433,1992,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,15001.4384765625,14628.0546875,7.749559,9.61590137392389,9.59069651781164,-0.00921387886014795,2.0476359385204,1,1,0,1,11.7495851516724,2.94443893432617,7038.888671875,11.6073350906372,2.94443893432617,6105.5556640625,0,1,0.2492389,12,NA,"Diouf",29,841,24389,29,841,24389,31,961,29791,0,0,0,4,0,0,0,0,0,1,0
433,1993,"Senegal","Sub-Saharan Africa",433,0,NA,0,0,0,0,0,0,0,0,0,0,15224.041015625,14793.8115234375,7.990736,9.63063110311483,9.60196423199889,0.0148387462582527,2.07828287067977,1,1,0,1,11.3702211380005,2.94443893432617,4816.66650390625,11.7495851516724,2.94443893432617,7038.888671875,0,1,0.2492389,13,NA,"Diouf",30,900,27000,30,900,27000,32,1024,32768,0,0,0,4,0,0,0,0,0,1,0
433,1994,"Senegal","Sub-Saharan Africa",433,0,NA,1,1,0,1,0,0,0,0,0,0,14816.822265625,14431.98828125,8.234147,9.60351845383578,9.57720243030443,-0.0267484007420931,2.10828977599379,1,1,0,1,11.0186452865601,2.70805025100708,4357.14306640625,11.3702211380005,2.94443893432617,4816.66650390625,0,0,0.2492389,14,NA,"Diouf",31,961,29791,31,961,29791,33,1089,35937,0.6931471824646,0,0,4,0,0,0,0,0,1,0
433,1995,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,15088.26953125,14491.7666015625,8.475136,9.62167286866185,9.58133594655561,0.0183202079878327,2.1371367003354,1,1,0,1,11.2118339538574,2.70805025100708,5285.71435546875,11.0186452865601,2.70805025100708,4357.14306640625,0,1,0.2492389,15,NA,"Diouf",32,1024,32768,32,1024,32768,34,1156,39304,0.6931471824646,0,0,4,0,0,0,0,0,1,0
433,1996,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,15183.1064453125,14913.0068359375,8.710746,9.62793867067975,9.60998905315049,0.00628547321918388,2.16455743587645,1,1,0,1,11.2385015487671,2.70805025100708,5428.5712890625,11.2118339538574,2.70805025100708,5285.71435546875,0,0,0.2492389,16,NA,"Diouf",33,1089,35937,33,1089,35937,35,1225,42875,0,0,0,4,0,0,0,0,0,1,0
433,1997,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,16093.4189453125,15887.787109375,8.939438,9.68616570624622,9.6733059867349,0.0599556160182913,2.19047272367475,1,1,0,1,11.170449256897,2.70805025100708,5071.4287109375,11.2385015487671,2.70805025100708,5428.5712890625,0,1,0.2492389,17,NA,"Diouf",34,1156,39304,34,1156,39304,36,1296,46656,0,0,0,4,0,0,0,0,0,1,0
433,1998,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,16437.25390625,16254.9375,9.163184,9.70730561732516,9.69615198775984,0.0213649419123367,2.21519371654104,1,1,0,1,11.3266077041626,2.63905739784241,6384.615234375,11.170449256897,2.70805025100708,5071.4287109375,0,1,0.2492389,18,NA,"Diouf",35,1225,42875,35,1225,42875,37,1369,50653,0,0,0,4,0,0,0,0,0,1,0
433,1999,"Senegal","Sub-Saharan Africa",433,0,NA,1,1,0,1,0,0,0,0,0,0,17244.0703125,16805.40625,9.386923,9.75522361336393,9.72945591421988,0.0490846227022886,2.23931755048751,1,1,0,1,11.3022165298462,2.63905739784241,6230.76904296875,11.3266077041626,2.63905739784241,6384.615234375,0,0,0.2492389,19,NA,"Diouf",36,1296,46656,36,1296,46656,38,1444,54872,0,0,0,4,0,0,0,0,0,1,0
433,2000,"Senegal","Sub-Saharan Africa",433,0,NA,1,0,0,0,0,0,0,0,0,0,18003.345703125,17468.306640625,9.617641,9.798312892002,9.76814346887232,0.0440311003646634,2.26359901631147,1,1,0,1,11.0349054336548,2.30258512496948,6888.888671875,11.3022165298462,2.63905739784241,6230.76904296875,0,1,0.2492389,20,NA,"Diouf",37,1369,50653,37,1369,50653,39,1521,59319,0,0,0,4,0,0,0,0,0,0,1
434,1961,"Benin","Sub-Saharan Africa",434,0,0,NA,0,0,0,0,0,0,0,0,0,3597.79956054688,3701.79248046875,2.28097046228521,8.18807770438362,8.21657243550302,0.0783438743785281,0.824600993759927,1,1,0,0,7.57353115081787,0,NA,NA,NA,NA,0,0,0.1682892,1,1961,"Maga",0,0,0,0,0,0,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
434,1962,"Benin","Sub-Saharan Africa",434,0,0,NA,0,0,0,0,0,0,0,0,0,3642.09301757812,3748.71264648438,2.33287342213305,8.20031380020801,8.22916776575466,0.0123112631167583,0.847100736159377,1,1,0,0,7.88382339477539,0.6931471824646,2653,7.57353115081787,0,NA,0,0,0.2768927,2,NA,"Maga",1,1,1,1,1,1,1,1,1,NA,0,0,4,0,0,1,0,0,0,0
434,1963,"Benin","Sub-Saharan Africa",434,0,0,NA,0,0,0,1,0,1,1,0,1,3499.05517578125,3651.15502929688,2.38842370425185,8.16024826125772,8.20279884290065,-0.0392735279155475,0.870633610382637,1,1,0,0,8.03915691375732,1.0986123085022,1549.5,7.88382339477539,0.6931471824646,2653,0,0,0.2768927,3,NA,"Maga",2,4,8,2,4,8,2,4,8,NA,2,2,4,0,0,1,0,0,0,0
434,1964,"Benin","Sub-Saharan Africa",434,1,0,NA,0,0,0,0,0,0,0,0,0,3673.58251953125,3859.6318359375,2.44489620345796,8.20892262827101,8.25832707861918,0.0498784200254952,0.894002669452267,0,0,0,0,8.20712947845459,1.0986123085022,1833,8.03915691375732,1.0986123085022,1549.5,0,0,0,1,1964,"Soglo",0,0,0,3,9,27,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
434,1965,"Benin","Sub-Saharan Africa",434,0,0,NA,0,0,0,1,1,1,1,1,1,3899.16625976562,4075.85864257812,2.50370507416014,8.26851802971636,8.31283671331389,0.0614070159129458,0.917771664416092,0,0,0,0,8.30201816558838,1.0986123085022,2015.5,8.20712947845459,1.0986123085022,1833,0,0,0.1521997,1,1965,"Apithy",1,1,1,4,16,64,1,1,1,NA,2,2,4,0,0,1,0,0,0,0
434,1966,"Benin","Sub-Saharan Africa",434,1,0,NA,0,0,0,0,0,0,0,0,0,4202.109375,4415.95703125,2.56469948027811,8.34334191033797,8.39297985766729,0.0776943313139421,0.941841310073821,0,0,0,0,8.20166015625,1.0986123085022,1823,8.30201816558838,1.0986123085022,2015.5,0,0,0,1,1966,"Soglo",0,0,0,0,0,0,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
434,1967,"Benin","Sub-Saharan Africa",434,1,0,NA,0,0,0,1,0,1,1,0,1,4316.82861328125,4538.5146484375,2.62822766792003,8.37027629434609,8.42035506755594,0.027300393217692,0.966309728498689,0,0,0,0,8.30696582794189,1.3862943649292,1350.33337402344,8.20166015625,1.0986123085022,1823,0,0,0,2,NA,"Soglo",1,1,1,1,1,1,1,1,1,NA,2,2,4,0,0,1,0,0,0,0
434,1968,"Benin","Sub-Saharan Africa",434,1,0,NA,0,0,0,0,0,0,0,0,0,4463.71484375,4720.576171875,2.69413800713151,8.40373662293253,8.45968614144213,0.0340264216227711,0.991078304267587,0,0,0,0,8.30696582794189,1.3862943649292,1350.33337402344,8.30696582794189,1.3862943649292,1350.33337402344,0,0,0,1,1968,"Kouandete",0,0,0,2,4,8,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
434,1969,"Benin","Sub-Saharan Africa",434,0,0,NA,0,0,0,1,1,1,1,0,1,4880.48974609375,5093.39501953125,2.76253423079583,8.49300085161778,8.53569988514358,0.0933695177520825,1.01614845800541,0,0,0,0,8.40223121643066,1.0986123085022,2228,8.30696582794189,1.3862943649292,1350.33337402344,0,0,0.1362545,1,1969,"Zinsou",1,1,1,3,9,27,1,1,1,NA,2,2,4,0,0,1,0,0,0,0
434,1970,"Benin","Sub-Saharan Africa",434,1,0,0,0,0,0,0,0,0,0,0,0,5063.83740234375,5297.74609375,2.8337966046101,8.52987985476661,8.57503674375908,0.0375674708458814,1.04161736897171,0,0,0,0,8.37147331237793,1.0986123085022,2160.5,8.40223121643066,1.0986123085022,2228,0,0,0,1,1970,"de Souza",0,0,0,0,0,0,0,0,0,NA,0,0,4,0,0,0,1,0,0,0
434,1973,"Benin","Sub-Saharan Africa",434,1,0,0,0,0,0,0,0,0,0,0,0,5769.21240234375,6232.2255859375,3.0393,8.66029085145809,8.73748878489569,0.0147153886366035,1.1116272257456,0,0,0,0,8.72972011566162,1.3862943649292,2061,8.37147331237793,1.0986123085022,2160.5,0,0,0.1141215,1,1973,"Kerekou",3,9,27,3,9,27,3,9,27,0,0,0,4,0,0,0,1,0,0,0
434,1974,"Benin","Sub-Saharan Africa",434,1,0,0,0,0,0,0,0,0,0,0,0,6175.69287109375,6676.58984375,3.110074,8.72837636104672,8.80636263374732,0.0704568388892853,1.13464652012028,0,0,0,0,8.76732921600342,1.3862943649292,2140,8.72972011566162,1.3862943649292,2061,0,0,0.2344182,2,NA,"Kerekou",4,16,64,4,16,64,4,16,64,0,0,0,4,0,0,0,1,0,0,0
434,1975,"Benin","Sub-Saharan Africa",434,1,0,0,0,0,0,1,0,1,0,0,0,6292.73291015625,7262.984375,3.184547,8.74715074025475,8.89054609428897,0.018951725985326,1.15831004970922,0,0,0,0,8.97347831726074,1.3862943649292,2630,8.76732921600342,1.3862943649292,2140,0,0,0.2344182,3,NA,"Kerekou",5,25,125,5,25,125,5,25,125,0,2,0,4,0,0,0,1,0,0,0
434,1976,"Benin","Sub-Saharan Africa",434,1,0,0,0,0,0,0,0,0,0,0,0,5432.76513671875,6187.3603515625,3.262959,8.60020351659425,8.73026383717781,-0.136660459885329,1.18263445240812,0,0,0,0,8.90395069122314,1.3862943649292,2453.33325195312,8.97347831726074,1.3862943649292,2630,0,0,0.6547202,4,NA,"Kerekou",0,0,0,6,36,216,0,0,0,0,0,0,4,0,0,0,1,0,0,0
434,1977,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,5672.7060546875,6642.720703125,3.345501,8.64342154119258,8.80127690299468,0.0441655238042681,1.20761645814967,0,0,0,0,9.29743480682373,1.0986123085022,5454.5,8.90395069122314,1.3862943649292,2453.33325195312,0,0,0.8646434,5,NA,"Kerekou",1,1,1,7,49,343,1,1,1,0,0,0,4,0,0,0,1,0,0,0
434,1978,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,5455.39013671875,6870.79638671875,3.432262,8.60435941481498,8.83503530087328,-0.0383090390853544,1.23321951903828,0,0,0,0,9.3862247467041,1.60943794250488,2980.5,9.29743480682373,1.0986123085022,5454.5,0,0,0.8646434,6,NA,"Kerekou",2,4,8,8,64,512,2,4,8,0,0,0,4,0,0,0,1,0,0,0
434,1979,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,5672.6484375,6668.046875,3.52327,8.643411384227,8.80508227369001,0.0398245213149731,1.2593895356504,0,0,0,0,9.74102783203125,1.60943794250488,4250,9.3862247467041,1.60943794250488,2980.5,0,0,0.8646434,7,NA,"Kerekou",3,9,27,9,81,729,3,9,27,0,0,0,4,0,0,0,1,0,0,0
434,1980,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,6038.37548828125,6995.65283203125,3.618509,8.7058902958591,8.85304421112664,0.0644720107037745,1.28606206253941,1,0,1,0,10.0432929992676,1.60943794250488,5750,9.74102783203125,1.60943794250488,4250,0,0,0.8646434,8,NA,"Kerekou",4,16,64,10,100,1000,4,16,64,0,0,0,4,0,0,0,0,1,0,0
434,1981,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,6841.978515625,7506.41748046875,3.718024,8.83083222546027,8.9235135977151,0.133082652594777,1.3131923443618,1,0,1,0,10.0858507156372,1.94591009616852,4000,10.0432929992676,1.60943794250488,5750,0,0,0.8646434,9,NA,"Kerekou",5,25,125,11,121,1331,5,25,125,0,0,0,4,0,0,0,0,1,0,0
434,1982,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,7523.2822265625,9528.2587890625,3.822206,8.92575778801838,9.16201727156705,0.0995770023804678,1.34082774284808,1,0,1,0,10.0858507156372,1.94591009616852,4000,10.0858507156372,1.94591009616852,4000,0,0,0.8646434,10,NA,"Kerekou",6,36,216,12,144,1728,6,36,216,0,0,0,4,0,0,0,0,1,0,0
434,1983,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,5822.71728515625,6855.97021484375,3.931355,8.66952231925133,8.83287511587549,-0.226040296002994,1.36898415017194,1,0,1,0,10.1266708374023,1.94591009616852,4166.66650390625,10.0858507156372,1.94591009616852,4000,0,0,0.8646434,11,NA,"Kerekou",7,49,343,13,169,2197,7,49,343,0,0,0,4,0,0,0,0,1,0,0
434,1984,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,5948.64111328125,6726.51904296875,4.045352,8.69091808813353,8.81381305895835,0.0216262995364751,1.39756856773794,1,0,1,0,9.96495914459229,1.94591009616852,3544.5,10.1266708374023,1.94591009616852,4166.66650390625,0,0,0.8646434,12,NA,"Kerekou",8,64,512,14,196,2744,8,64,512,0,0,0,4,0,0,0,0,1,0,0
434,1985,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,6630.810546875,7137.70263671875,4.163968,8.79948233013806,8.87314624399471,0.114676515291989,1.42646846580485,1,0,1,0,9.92822933197021,1.94591009616852,3416.66674804688,9.96495914459229,1.94591009616852,3544.5,0,0,0.8646434,13,NA,"Kerekou",9,81,729,15,225,3375,9,81,729,0,0,0,4,0,0,0,0,1,0,0
434,1986,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,7228.32470703125,7887.39404296875,4.287263,8.88576257419939,8.9730210732212,0.0901117828555439,1.4556485339963,1,0,1,0,10.308985710144,1.60943794250488,7500,9.92822933197021,1.94591009616852,3416.66674804688,0,0,0.8646434,14,NA,"Kerekou",10,100,1000,16,256,4096,10,100,1000,0,0,0,4,0,0,0,0,1,0,0
434,1987,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,6483.70263671875,6914.9921875,4.41445,8.77704702071797,8.84144711430791,-0.103014474375809,1.48488325098434,1,0,1,0,10.3379936218262,1.60943794250488,7720.75,10.308985710144,1.60943794250488,7500,0,0,0.8646434,15,NA,"Kerekou",11,121,1331,17,289,4913,11,121,1331,0,0,0,4,0,0,0,0,1,0,0
434,1988,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,6021.15380859375,6418.2978515625,4.546136,8.70303418249505,8.76690822937489,-0.0713402285764119,1.5142776413929,1,0,1,0,10.5547962188721,1.7917594909668,7672,10.3379936218262,1.60943794250488,7720.75,0,0,0.8646434,16,NA,"Kerekou",12,144,1728,18,324,5832,12,144,1728,0,0,0,4,0,0,0,0,1,0,0
434,1989,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,1,0,0,0,0,0,0,0,0,0,6218.205078125,6646.220703125,4.685375,8.73523657143941,8.80180365677799,0.0327264965811049,1.54444595517657,1,0,1,0,10.4042930603027,1.7917594909668,6600,10.5547962188721,1.7917594909668,7672,0,0,0.8646434,17,NA,"Kerekou",13,169,2197,19,361,6859,13,169,2197,0,0,0,4,0,0,0,0,1,0,0
434,1990,"Benin","Sub-Saharan Africa",434,1,1.0986123085022,1,0,0,0,0,0,0,0,0,0,5841.783203125,6033.27734375,4.83624,8.67279137221544,8.70504564850131,-0.0605354552110565,1.57613755931269,1,0,1,0,10.4551572799683,1.94591009616852,5787,10.4042930603027,1.7917594909668,6600,0,0,0.8646434,18,NA,"Kerekou",14,196,2744,20,400,8000,14,196,2744,1.0986123085022,0,0,4,0,0,0,0,0,1,0
435,1961,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,1141.36071777344,1131.04138183594,0.99561212187597,7.03997644168195,7.03089406416113,NA,-0.00439753311487908,1,0,1,0,7.60140228271484,0,NA,NA,NA,NA,0,0,0,1,1961,"Daddah",0,0,0,0,0,0,0,0,0,NA,0,0,4,0,0,1,0,0,0,0
435,1962,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,1062.51721191406,972.624389648438,1.00848306563038,6.96839610011589,6.8799979744067,-0.0690785170994693,0.00844728663047356,1,0,1,0,8.00670051574707,0,NA,7.60140228271484,0,NA,0,0,0.1291783,2,NA,"Daddah",1,1,1,1,1,1,1,1,1,NA,0,0,4,0,0,1,0,0,0,0
435,1963,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,1160.888671875,1069.02624511719,1.02179141795743,7.05694108724228,6.97450346181552,0.0925834036925643,0.0215573789337279,1,0,1,0,8.2947998046875,0,NA,8.00670051574707,0,NA,0,0,0.1291783,3,NA,"Daddah",2,4,8,2,4,8,2,4,8,NA,0,0,4,0,0,1,0,0,0,0
435,1964,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,1196.1572265625,1144.38586425781,1.03555066863096,7.08686938620696,7.04262340900059,0.0303806519453207,0.0349333322169527,1,0,1,0,7.60190200805664,1.0986123085022,1000.5,8.2947998046875,0,NA,0,0,0.1291783,4,NA,"Daddah",3,9,27,3,9,27,3,9,27,NA,0,0,4,0,0,1,0,0,0,0
435,1965,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,1812.05615234375,1747.16674804688,1.04987659602499,7.50221747527495,7.46575075380291,0.514897968347532,0.0486726296672799,1,0,1,0,7.60190200805664,1.0986123085022,1000.5,7.60190200805664,1.0986123085022,1000.5,0,0,0.4427674,5,NA,"Daddah",4,16,64,4,16,64,4,16,64,NA,0,0,4,0,0,1,0,0,0,0
435,1966,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,2149.625,2053.64111328125,1.06478789462928,7.67304868730436,7.62736964945843,0.186290500556305,0.0627756193538973,1,0,1,0,8.2947998046875,1.0986123085022,2001,7.60190200805664,1.0986123085022,1000.5,0,0,0.4427674,6,NA,"Daddah",5,25,125,5,25,125,5,25,125,NA,0,0,4,0,0,1,0,0,0,0
435,1967,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,2141.96508789062,2060.12841796875,1.08030421490178,7.66947895203762,7.63052359866042,-0.00356337133657033,0.0772426819362459,1,0,1,0,8.70034790039062,1.0986123085022,3002,8.2947998046875,1.0986123085022,2001,0,0,0.4427674,7,NA,"Daddah",6,36,216,6,36,216,6,36,216,NA,0,0,4,0,0,1,0,0,0,0
435,1968,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,2302.30883789062,2222.29052734375,1.09644605705001,7.74166774096538,7.70629371203222,0.0748582462461627,0.0920740920888412,1,0,1,0,8.98794651031494,1.0986123085022,4002.5,8.70034790039062,1.0986123085022,3002,0,0,0.4427674,8,NA,"Daddah",7,49,343,7,49,343,7,49,343,NA,0,0,4,0,0,1,0,0,0,0
435,1969,"Mauritania","Sub-Saharan Africa",435,0,NA,NA,0,0,0,0,0,0,0,0,0,2594.47045898438,2524.05395507812,1.11323392128149,7.86113771272809,7.83362160024646,0.126899404756413,0.10726922207157,1,0,1,0,8.98794651031494,1.3862943649292,2668.33325195312,8.98794651031494,1.0986123085022,4002.5,0,0,0.4427674,9,NA,"Daddah",8,64,512,8,64,512,8,64,512,NA,0,0,4,0,0,1,0,0,0,0
435,1970,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,2485.04833984375,2463.52026367188,1.13071326919627,7.81804739099495,7.80934660751214,-0.0421751262427012,0.122848645272061,1,0,1,0,8.87010097503662,1.3862943649292,2371.66674804688,8.98794651031494,1.3862943649292,2668.33325195312,0,0,0.4427674,10,NA,"Daddah",9,81,729,9,81,729,9,81,729,NA,0,0,4,0,0,0,1,0,0,0
435,1971,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,2812.75512695312,2756.8115234375,1.148908,7.94191975420416,7.92183004576983,0.131871393346811,0.138811926035114,1,0,1,0,7.84188604354858,1.3862943649292,848,8.87010097503662,1.3862943649292,2371.66674804688,0,0,0.4427674,11,NA,"Daddah",10,100,1000,10,100,1000,10,100,1000,0,0,0,4,0,0,0,1,0,0,0
435,1972,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,2833.15869140625,2776.84985351562,1.182945,7.94914751358337,7.9290724179717,0.00725394267620689,0.168007091945896,1,0,1,0,8.28551292419434,1.3862943649292,1321.66662597656,7.84188604354858,1.3862943649292,848,0,0,0.4427674,12,NA,"Daddah",11,121,1331,11,121,1331,11,121,1331,0,0,0,4,0,0,0,1,0,0,0
435,1973,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,2821.951171875,2881.88696289062,1.217912,7.94518382959652,7.9662005540313,-0.00395583895997266,0.197137917088087,1,0,1,0,8.67214393615723,1.3862943649292,1945.66662597656,8.28551292419434,1.3862943649292,1321.66662597656,0,0,0.4427674,13,NA,"Daddah",12,144,1728,12,144,1728,12,144,1728,0,0,0,4,0,0,0,1,0,0,0
435,1974,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,2842.498046875,2859.46118164062,1.253839,7.95243853850924,7.95838848803701,0.00728108806586755,0.226210044813431,1,0,1,0,8.92625141143799,1.3862943649292,2508.66674804688,8.67214393615723,1.3862943649292,1945.66662597656,0,0,0.4427674,14,NA,"Daddah",13,169,2197,13,169,2197,13,169,2197,0,0,0,4,0,0,0,1,0,0,0
435,1975,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,3026.04248046875,3079.9521484375,1.290755,8.01501093273911,8.03266933962534,0.0645715249639436,0.25522731848695,1,0,1,0,10.2324676513672,1.3862943649292,9263.3330078125,8.92625141143799,1.3862943649292,2508.66674804688,0,1,0.5046662,15,NA,"Daddah",14,196,2744,14,196,2744,14,196,2744,0,0,0,4,0,0,0,1,0,0,0
435,1976,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,0,0,0,0,0,0,3362.62036132812,3445.02001953125,1.328687,8.12047581845998,8.14468499461556,0.111227083899773,0.284191236567864,1,0,1,0,10.6903524398804,2.7725887298584,2928.60009765625,10.2324676513672,1.3862943649292,9263.3330078125,0,1,0.5046662,16,NA,"Daddah",15,225,3375,15,225,3375,15,225,3375,0,0,0,4,0,0,0,1,0,0,0
435,1977,"Mauritania","Sub-Saharan Africa",435,0,NA,1,0,0,0,0,0,0,0,0,0,3640.9111328125,3773.32739257812,1.36764,8.19998924052039,8.23571248868273,0.0827600923032713,0.313086626673507,1,0,1,0,11.0340509414673,2.89037179946899,3643.94116210938,10.6903524398804,2.7725887298584,2928.60009765625,0,1,0.5046662,17,NA,"Daddah",16,256,4096,16,256,4096,16,256,4096,0,0,0,4,0,0,0,1,0,0,0
435,1978,"Mauritania","Sub-Saharan Africa",435,0,NA,0,0,0,0,1,0,1,1,0,1,3660.10986328125,3778.95776367188,1.407621,8.20524844323486,8.23720352669848,0.00527305659721487,0.341901045365088,1,0,1,0,10.934534072876,2.56494927406311,4673.25,11.0340509414673,2.89037179946899,3643.94116210938,0,1,0.5046662,18,NA,"Daddah",17,289,4913,17,289,4913,17,289,4913,0,2,2,4,0,0,0,1,0,0,0
435,1979,"Mauritania","Sub-Saharan Africa",435,1,NA,0,0,0,0,1,1,0,1,1,0,3407.97338867188,3504.49462890625,1.448664,8.13387307943042,8.16180160331151,-0.0688876793395861,0.370641752391309,0,0,0,0,10.9834432601929,2.19722461700439,7361.25,10.934534072876,2.56494927406311,4673.25,0,0,0.1521997,1,1979,"Salek",0,0,0,18,324,5832,0,0,0,0,1,1,4,0,0,0,1,0,0,0
435,1980,"Mauritania","Sub-Saharan Africa",435,1,NA,1,0,0,0,0,0,0,0,0,0,3702.98461914062,3775.10205078125,1.490811,8.21689442728377,8.23618269463727,0.0865650041310091,0.399320267184422,0,0,0,0,11.3022909164429,2.19722461700439,10125.75,10.9834432601929,2.19722461700439,7361.25,0,0,0.2492389,1,1980,"Haidalla",0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,1,0,0
435,1981,"Mauritania","Sub-Saharan Africa",435,1,NA,1,0,0,0,0,0,0,0,0,0,3668.64184570312,3730.01928710938,1.534085,8.20757680326538,8.2241686834313,-0.00927434946933972,0.427934112100953,0,0,0,0,11.0671539306641,2.56494927406311,5336,11.3022909164429,2.19722461700439,10125.75,0,0,0.2492389,2,NA,"Haidalla",1,1,1,1,1,1,2,4,8,0,0,0,4,0,0,0,0,1,0,0
435,1982,"Mauritania","Sub-Saharan Africa",435,1,NA,0,0,0,0,0,0,0,0,0,0,3770.71484375,3836.48950195312,1.578585,8.23501987619444,8.25231303525352,0.0278231024831239,0.45652887615656,0,0,0,0,11.1288061141968,2.83321332931519,4256.5,11.0671539306641,2.56494927406311,5336,0,0,0.2492389,3,NA,"Haidalla",2,4,8,2,4,8,3,9,27,0,0,0,4,0,0,0,0,1,0,0
435,1983,"Mauritania","Sub-Saharan Africa",435,1,NA,0,0,0,0,0,0,0,0,0,0,3482.35815429688,3559.01977539062,1.62431,8.15546497382569,8.17724044194056,-0.076472685260483,0.485083110222446,0,0,0,0,10.7947683334351,2.83321332931519,3047.75,11.1288061141968,2.83321332931519,4256.5,0,0,0.2492389,4,NA,"Haidalla",3,9,27,3,9,27,4,16,64,0,0,0,4,0,0,0,0,1,0,0
435,1984,"Mauritania","Sub-Saharan Africa",435,1,NA,0,0,0,0,1,1,0,1,1,0,3558.7578125,3596.666015625,1.67108,8.17716683388313,8.18776258857154,0.0219390581950497,0.513470123990899,0,0,0,0,10.5848407745361,2.83321332931519,2470.625,10.7947683334351,2.83321332931519,3047.75,0,0,0.2492389,5,NA,"Haidalla",4,16,64,4,16,64,5,25,125,0,1,1,4,0,0,0,0,1,0,0
435,1985,"Mauritania","Sub-Saharan Africa",435,1,NA,1,0,0,0,0,0,0,0,0,0,3513.05346679688,3556.3115234375,1.718641,8.16424087184738,8.17647919781287,-0.0128427805743314,0.541533862239908,0,0,0,0,10.757924079895,2.83321332931519,2937.5,10.5848407745361,2.83321332931519,2470.625,0,0,0.2492389,1,1985,"Taya",0,0,0,0,0,0,6,36,216,0,0,0,4,0,0,0,0,1,0,0
